slug	rank	id	frozen	link_form	asin	amazon_url	card_name	brand	maker_model	card_price	static_flags	amazon_title	amazon_price	amazon_stock	verdict	price_gap	seller_type	checked_at	judged_task	note
lightweight-mountain-tent	5	ul-tent-rank-5	0	amazonAsin	B0DBZD8GB6	https://www.amazon.co.jp/dp/B0DBZD8GB6	TENPLAY 2人用登山テント TS-2DS グリーン ワンポールテント 超軽量1.35kg 耐水圧5000mm 3シーズン 防風 防雨 ピラミッド式 トレッキングポール対応	TENPLAY	TS-2DS	15490	OK	TENPLAY 2人用登山テント 1-2人用 軽量テント キャンプテント 登山用テント 前室あり ワンポールテント 登山テント コンパクト 軽量化 20Dナイロン 超軽量1.35kg 耐水圧5000mm 3シーズン 防風 防雨 通気 結露対策 ピラミッド式 設営簡単 トレッキングポール通用 アウトドア 登山 ツーリング バックパッキング ハイキング 釣り（グーリン）	17990	in_stock(cart) 通常4～5日以内に発送します。 在庫状況 について	model_mismatch	+16%	marketplace	2026-09-22T20:18:43Z	campkit-20260921-67	67: ★誤り。★autoVerdict は ok を返したが人手で覆した（dp のメーカー型番欄が TS-2DS-GN でカード name の TS-2DS と前方一致するため auto が通した）。カード name は「TS-2DS グリーン」と色を名指しし、楽天実リンク先の選択SKU も TS-2DS-GN/グーリン（店側の表記ゆれ・¥15,490＝カード price・35 走査値）だが、既設置 B0DBZD8GB6 の着地変種は [カモフラージュ]（dp カラー欄も カモフラージュ）。dp の変種一覧 2 件に [グーリン]=B0D9JSLRM6 があり、これが差し替え候補（⚠️ 未検証＝dp 未取得）。gap +16%。販売元 Tenplay は dp ブランドが Mtenplay で店舗名は部分一致にとどまり（65 §0-1 ① は部分一致を認めない）、販売業者 Ningbo Zhenhai Tiansai Leisure Products Co., Ltd. もブランド運営会社とは読めないため marketplace（＝キュー#19 の対象外）。
log-carrier	1	canvas-log-tote	0	amazonAsin	B08XBD9KXW	https://www.amazon.co.jp/dp/B08XBD9KXW	薪バッグ ログキャリー 帆布 大容量 焚き火 トート	薪バッグ		2980	OK	CARBABY 薪バッグ 2way使用 ログキャリー 薪ケース 持ち運び用 ハンドル付き ストーブアクセサリー 帆布製 防水（カーキ）	2880	in_stock(cart) 在庫あり。 在庫状況 について	ok	-3%	official	2026-09-23T10:40:07Z	campkit-20260921-80	80: 楽天 maker_model logc2 は店舗コードで型番一致は取れないため条件2 で判定。CARBABY CB-MBG-01 と楽天『薪バッグ ログキャリー…大容量 防水 軽量 耐久性【大容量 2way タイプ】』が 5 点一致（帆布=ワックスキャンバス／防水／2way(フラット・バッグ兼用)／折りたたみ／大容量）で矛盾ゼロ。記事本文の『厚手の帆布』『畳んでコンパクト』『補強された持ち手』とも一致。カード name は色を名指ししないので軸先頭値のカーキ（B08XBD9KXW）を採る。-3%。出品者 CARBABYアウトドアグッズ専門店＝ブランド運営名義
log-carrier	2	bundok-bd904	0	amazonAsin	B083KL3X2N	https://www.amazon.co.jp/dp/B083KL3X2N	BUNDOK（バンドック）薪キャリースタンド BD-904 ログキャリー	BUNDOK	BD-904	3300	OK	BUNDOK(バンドック) 薪 キャリー スタンド BD-904 キャンプ 焚火 薪置き ストック コンパクト収納	2709	in_stock(cart) 在庫あり。	ok	-18%	amazon	2026-09-23T01:50:49Z	campkit-20260921-73	73: 段階2。変種1件「単品」に着地。型番 BD-904 が dp 仕様欄・カード name・楽天 maker_model の三者で一致
log-carrier	3	value-log-tote	0	none			薪 トートバッグ ログキャリー 大容量 薪運び	薪		2000	-									
log-carrier	4	yoler-waterproof	0	none			YOLER 薪バッグ 防水帆布 大容量 薪ケース	YOLER		3390	-									
log-carrier	5	zukk-leather	0	amazonAsin	B0D8VHYH1K	https://www.amazon.co.jp/dp/B0D8VHYH1K	ZUKK ズック 薪バッグ ZKPB-FOB2 オリーブブラウン 本革×極厚帆布 ログキャリー 容量50L	ZUKK	ZKPB-FOB2	5800	OK	ZUKK 薪バッグ キャンプ 焚き火 ギアバッグ 本革 極厚帆布 容量50L 高耐久 パラフィン 自立式 撥水 ログキャリー 薪スタンド (コヨーテブラウン×ダークブラウン)	5800	in_stock(cart) 残り13点 ご注文はお早めに 在庫状況 について	model_mismatch	0%	official	2026-09-22T20:18:47Z	campkit-20260921-67	67: ★誤り。カード name は「ZUKK ズック 薪バッグ ZKPB-FOB2 オリーブブラウン」で、楽天実リンク先の選択SKU も ZKPB-FOB2/オリーブブラウン ¥5,800＝カード price（35 走査値）だが、既設置 B0D8VHYH1K の着地変種は [コヨーテブラウン×ダークブラウン]（dp メーカー型番欄 ZKPB-FOB1・カラー欄も同値）で色軸が食い違う。容量 50L は一致（gap 0%）。dp の変種一覧 3 件に [オリーブブラウン×ダークブラウン]=B0D8VG95DG があり、これが差し替え候補（⚠️ 未検証＝dp 未取得。ZUKK は色ごとに ZKPB-FOB1/FOB2 と型番を振っているとみられるので、差し替え先 dp のメーカー型番が ZKPB-FOB2 になるかを確認すること）。販売元 ZUKK(ズック) は dp ブランド ZUKK に Amazon 標準のかな読み表記が付いた同名（dp 自身も Coleman を「Coleman(コールマン)」、Morakniv を「モーラナイフ(Morakniv)」と表示する）ため 65 §0-1 ① で official とした。販売業者は 株式会社ナナフラップ で ② は成立しない（report の QUESTION-3 で確認）。
logos-bonfire	1	logos-takibi-l-fire	0	amazonAsin	B0792FP76X	https://www.amazon.co.jp/dp/B0792FP76X	ロゴス the ピラミッドTAKIBI L 焚き火台 81064162	ロゴス	81064162	9900	OK	ロゴス(LOGOS) LOGOS the ピラミッドTAKIBI 焚き火台 組み立て簡単 コンパクト ステンレス製 アウトドア バーベキュー コンロ キャンプ 串焼き 焚き火	8650	in_stock(cart) 残り2点 ご注文はお早めに 在庫状況 について	ok	-13%	unknown	2026-09-22T04:18:42Z	campkit-20260921-48	48: dp B0792FP76X＝メーカー型番 81064162（the ピラミッドTAKIBI L）・39×38.5×28cm・3.1kg・構成 本体/焚火ゴトク(串焼きプレート付)/ワイヤーロストル/収納バッグ・¥8,650・KabooStore（詳細欄未確認のため seller_type は unknown のまま）・残り2点。変種一覧 XL B0792DWZRM／L B0792FP76X／M B0792GT2DB／Lコンプリート B0792DDDYW／M・XL コンプリートDX／23FW Limited。楽天 himaraya/0000000761618 も 81064162・JAN 4981325500030 で一致
logos-bonfire	2	logos-takibi-m-bbq	0	amazonAsin	B0792GT2DB	https://www.amazon.co.jp/dp/B0792GT2DB	ロゴス バーベキューコンロ the ピラミッドTAKIBI M 焚き火台 コンパクト	ロゴス		9900	shared_asin	ロゴス(LOGOS) LOGOS the ピラミッドTAKIBI 焚き火台 組み立て簡単 コンパクト ステンレス製 アウトドア バーベキュー コンロ キャンプ 串焼き 焚き火	8100	in_stock(cart) 在庫あり。 在庫状況 について	ok	-18%	amazon	2026-09-23T00:19:13Z	campkit-20260921-71	71: day-camp-grill#5#grill-rank-5 と同一 ASIN（shared_asin）で dp 取得は 1 回のみ＝正の行は day-camp-grill#5#grill-rank-5。変種一覧 7 件のうち着地は ["M"]＝カード name の名指し「the ピラミッドTAKIBI M」と一致→段階2 で ok。auto は unverifiable（カード name に型番トークンが無いため）だが人手で ok。販売元 Amazon.co.jp→amazon。
logos-bonfire	3	logos-takibi-l-bbq	0	none			ロゴス バーベキューコンロ the ピラミッドTAKIBI L 焚き火 BBQ	ロゴス		12870	-	ロゴス(LOGOS) LOGOS the ピラミッドTAKIBI 焚き火台 組み立て簡単 コンパクト ステンレス製 アウトドア バーベキュー コンロ キャンプ 串焼き 焚き火	8650	in_stock(cart) 残り2点 ご注文はお早めに 在庫状況 について	ok	-33%	unknown	2026-09-22T04:18:42Z	campkit-20260921-48	48: 旧 amazonAsin B0792FP76X は #1 と同一商品。楽天 niche-express/lgs00000000716 も メーカー型番 81064162・JAN 4981325500030・寸法/重量/構成とも #1（himaraya）と同一で、Amazon 変種一覧に「L の BBQ コンロ版」は無く 81064162 の L は B0792FP76X のみ。同一記事内の後位カードなので amazonAsin 行を削除（Amazon ボタン無し・楽天ボタンのみ）。dup_in_article 2→0。verdict は除去前の dp 照合結果
logos-sleeping-bag	1	logos-rosy-fleece	0	amazonAsin	B0CYSWQZVN	https://www.amazon.co.jp/dp/B0CYSWQZVN	LOGOS ロゴス ROSY フリースシュラフ（ライトグリーン）連結可能	LOGOS		2500	OK	ノーブランド品【コストコ】ロゴスROSYフリースシュラフライトグリーン	4340	in_stock(cart) 在庫あり。 在庫状況 について	ok	+74%	marketplace	2026-09-22T20:18:50Z	campkit-20260921-67	67: dp「ノーブランド品【コストコ】ロゴスROSYフリースシュラフライトグリーン」カラー欄 ライトグリーン・変種軸なしの単一商品ページで、カード name「LOGOS ロゴス ROSY フリースシュラフ（ライトグリーン）連結可能」と商品・色とも一致（楽天実リンク先も brand ロゴス・¥2,500＝カード price・35 走査値）。dp ブランド欄が「ノーブランド品」なのはコストコ再販出品の登録上の都合で商品自体は同一。gap +74% は再販価格（¥4,340）によるもので商品違いではない。販売元 コストコ再販店ace（安心安全のキッチリ梱包）＝販売業者 株式会社KARTE。39 の reseller は「店名が商材と無関係」かつ「詳細欄が空」の両方が要るが特商法欄が埋まっているため marketplace（＝キュー#19 の対象外）。
logos-sleeping-bag	2	logos-kids-slumber	0	amazonAsin	B0GHG3CKWR	https://www.amazon.co.jp/dp/B0GHG3CKWR	LOGOS ロゴス 丸洗いキッズスランバー・10（子供用）収納袋付き	LOGOS		4900	shared_asin	ロゴス（LOGOS） 収納楽らく！丸洗いキッズスランバー・10 72602002 キャンプ アウトドア コンパクト 防災 車中泊 子供	4009	in_stock(cart) 在庫あり。 在庫状況 について	ok	-18%	amazon	2026-09-23T02:59:10Z	campkit-20260921-74	74: 正の行（kids-sleeping-bag#2#kids-sb-rank-2【frozen】と同一ASIN・shared_asin。dp は1回だけ取得し両行を独立に判定）。段階2（偽の unverifiable＝dp 仕様欄に型番が無く ASIN しか出ないため）。変種一覧なしの単一商品ページで、dp タイトル「ロゴス（LOGOS） 収納楽らく！丸洗いキッズスランバー・10 72602002」の 72602002 が楽天 maker_model と完全一致。カード name の「・10」は§B-5⑤の型番そのもの。price_gap -18% は既存 price_unconfirmed 行（pending/C）の管轄
logos-sleeping-bag	3	logos-deep-sleeper-sc	0	amazonAsin	B0GX89HTT6	https://www.amazon.co.jp/dp/B0GX89HTT6	LOGOS ロゴス 抗菌防臭 丸洗いディープスリーパーSC 封筒型	LOGOS		4980	OK	ロゴス（LOGOS） シュラフコンフォーター 抗菌防臭 丸洗いディープスリーパー（SC）キャンプ アウトドア コンパクト 防災 車中泊	4980	in_stock(cart) 残り18点（入荷予定あり） 在庫状況 について	model_mismatch	0%	amazon	2026-09-23T02:59:13Z	campkit-20260921-74	74: 段階1。定格温度軸3件（5℃まで／10℃まで／15℃まで）のうち着地は「15℃まで」（dp メーカー型番 72602057）だが、楽天実リンク先の選択SKU は ディープスリーパーSC・5（maker_model 72602055）＝5℃モデル。温度帯は色ではなく型番が分かれる別区分なので§0-3 追補（色だけの差は ok）の対象外（73 の washable-sleeping-bag#1/#3 と同型）。変種一覧に楽天と一致する B0GHG4W26S「5℃まで」が存在するため候補 ASIN=B0GHG4W26S（未照合）。⚠️カード name は温度を名指ししておらず、カード price ¥4,980 は着地の15℃と価格0%で一致するので、差し替え前に記事がどの温度帯を紹介しているかを確認すること（同カードには「楽天の着地既定がコンフォーター同梱セット ¥9,610」を指摘する product_swap 行（pending/B）もあり、そちらの解決と整合させる）
logos-sleeping-bag	4	logos-slumber-72602010	0	amazonAsin	B079572465	https://www.amazon.co.jp/dp/B079572465	LOGOS ロゴス 丸洗いスランバーシュラフ・2 No.72602010 冬用 封筒型 連結可能	LOGOS	72602010	6930	OK	ロゴス(LOGOS) 丸洗いスランバーシュラフ 寝袋 キャンプ 防災 車中泊 連結可能 封筒型	6380	in_stock(cart) 在庫あり。 在庫状況 について; successor=B0HB3HZP55	ok	-8%	unknown	2026-09-23T02:59:17Z	campkit-20260921-74	74: 段階2。スタイル軸＝適正温度の4変種（0℃／2℃／5℃／-2℃）のうち着地は「適正温度2℃まで」で、カード name の「・2 No.72602010」と dp 仕様欄 72602010・楽天 maker_model 72602010 の三者が一致。successor=B0HB3HZP55 は情報のみ。seller=XPRICE は dp ブランド ロゴス(LOGOS) と一致せず①不成立、店名だけでは商材との関連を確定できないため unknown 据え置き
logos-sleeping-bag	5	logos-soft-warm	0	amazonAsin	B08BX78S1J	https://www.amazon.co.jp/dp/B08BX78S1J	LOGOS ロゴス 丸洗いやわらか あったかシュラフ 夏用 冬用 オールシーズン 封筒型 連結可能	LOGOS		9300	OK	ロゴス(LOGOS) 丸洗いやわらか あったかシュラフ 寝袋 封筒型 防災 連結可能 洗える フランネル ふわふわ 車中泊 冬キャンプ SNOOPY	8660	in_stock(cart) 残り3点 ご注文はお早めに 在庫状況 について	model_mismatch	-7%	unknown	2026-09-23T02:59:21Z	campkit-20260921-74	74: 段階1。パターン×スタイルの6変種のうち着地は「適正温度0°Cまで／単品」（dp メーカー型番 72683061）だが、楽天実SKU は -2℃（maker_model 72683060・軸値 温度帯:-2℃）。73 の washable-sleeping-bag#3（同じ「丸洗いやわらか あったかシュラフ」ファミリー）で同型の温度帯ずれを model_mismatch と判定した先例に一致する。変種一覧に楽天と一致する B08BX7ZQ6K「マイナス2℃まで使用／単品」が存在するため候補 ASIN=B08BX7ZQ6K（2個セット B0FPXFB4HF・SNOOPY 版は構成が違うので充てない）。seller=ウィンズ&クロスキャンパー は dp ブランド ロゴス(LOGOS) と一致せず①不成立→unknown 据え置き
